datetime,day_of_year,Chlorophyll_a_ug_L,NH4_N_mg_L,NO3_N_mg_L,Phosphate_P_mg_L,DO_mg_L,TotalN_mg_L,TotalP_mg_L,Temperature_degC,Salinity_psu
2010-04-03 11:00,93,12.3582,0.0001,0.0003,0.0,0.0083,0.0007,0.0,1.102,24.6775
2010-04-03 12:00,93,12.4923,0.0001,0.0003,0.0,0.0083,0.0007,0.0,1.1203,24.6663
2010-04-03 13:00,93,12.6695,0.0001,0.0003,0.0,0.0083,0.0007,0.0,1.1405,24.6497
2010-04-03 14:00,93,12.8758,0.0001,0.0003,0.0,0.0083,0.0007,0.0,1.16,24.63
2010-04-03 15:00,93,13.0379,0.0001,0.0003,0.0,0.0083,0.0007,0.0,1.1731,24.6158
2010-04-03 16:00,93,13.0676,0.0001,0.0003,0.0,0.0083,0.0007,0.0,1.1753,24.6157
2010-04-03 17:00,93,12.9211,0.0001,0.0003,0.0,0.0084,0.0007,0.0,1.1672,24.6315
2010-04-03 18:00,93,12.6625,0.0001,0.0003,0.0,0.0084,0.0007,0.0,1.1565,24.654
2010-04-03 19:00,93,12.4988,0.0001,0.0003,0.0,0.0086,0.0007,0.0,1.1521,24.6646
2010-04-03 20:00,93,12.5287,0.0001,0.0003,0.0,0.0088,0.0007,0.0,1.1585,24.6567
2010-04-03 21:00,93,12.7323,0.0001,0.0003,0.0,0.0089,0.0007,0.0,1.1757,24.6303
2010-04-03 22:00,93,13.1635,0.0001,0.0003,0.0,0.009,0.0007,0.0,1.2052,24.5745
2010-04-03 23:00,93,13.8286,0.0001,0.0003,0.0,0.0091,0.0007,0.0,1.2528,24.4734
2010-04-04 00:00,94,14.5262,0.0001,0.0004,0.0,0.0094,0.0007,0.0,1.3048,24.353
2010-04-04 01:00,94,15.1173,0.0001,0.0004,0.0,0.0096,0.0007,0.0,1.3507,24.2461
2010-04-04 02:00,94,15.6046,0.0001,0.0004,0.0,0.0097,0.0008,0.0,1.3908,24.1534
2010-04-04 03:00,94,16.0203,0.0001,0.0004,0.0,0.0099,0.0008,0.0,1.4287,24.0676
2010-04-04 04:00,94,16.396,0.0001,0.0004,0.0,0.01,0.0008,0.0,1.4684,23.9904
2010-04-04 05:00,94,16.6113,0.0001,0.0004,0.0,0.0101,0.0008,0.0,1.5085,23.9421
2010-04-04 06:00,94,16.5998,0.0001,0.0004,0.0,0.0102,0.0008,0.0,1.538,23.9296
2010-04-04 07:00,94,16.4666,0.0001,0.0004,0.0,0.0102,0.0008,0.0,1.5622,23.9388
2010-04-04 08:00,94,16.3188,0.0001,0.0004,0.0,0.0103,0.0008,0.0,1.5886,23.949
2010-04-04 09:00,94,16.1922,0.0001,0.0004,0.0,0.0103,0.0008,0.0,1.6134,23.954
2010-04-04 10:00,94,16.0772,0.0001,0.0004,0.0,0.0103,0.0008,0.0,1.6308,23.9484
2010-04-04 11:00,94,15.9307,0.0001,0.0004,0.0,0.0104,0.0008,0.0,1.6415,23.9468
2010-04-04 12:00,94,15.7094,0.0001,0.0004,0.0,0.0104,0.0008,0.0,1.6485,23.9566
2010-04-04 13:00,94,15.4007,0.0001,0.0004,0.0,0.0104,0.0008,0.0,1.6539,23.9723
2010-04-04 14:00,94,14.9805,0.0001,0.0004,0.0,0.0103,0.0008,0.0,1.6567,23.9955
2010-04-04 15:00,94,14.4408,0.0001,0.0004,0.0,0.0103,0.0008,0.0,1.649,24.0321
2010-04-04 16:00,94,13.8395,0.0001,0.0004,0.0,0.0103,0.0008,0.0,1.6279,24.0888
2010-04-04 17:00,94,13.2506,0.0001,0.0004,0.0,0.0102,0.0007,0.0,1.599,24.1727
2010-04-04 18:00,94,12.7658,0.0001,0.0004,0.0,0.0102,0.0007,0.0,1.5703,24.2693
2010-04-04 19:00,94,12.4098,0.0001,0.0004,0.0,0.0101,0.0007,0.0,1.5476,24.362
2010-04-04 20:00,94,12.1414,0.0001,0.0004,0.0,0.01,0.0007,0.0,1.5314,24.4411
2010-04-04 21:00,94,11.9087,0.0001,0.0003,0.0,0.0099,0.0007,0.0,1.5178,24.5127
2010-04-04 22:00,94,11.692,0.0001,0.0003,0.0,0.0099,0.0007,0.0,1.5057,24.5845
2010-04-04 23:00,94,11.4834,0.0001,0.0003,0.0,0.0099,0.0007,0.0,1.4959,24.6565
2010-04-05 00:00,95,11.2837,0.0001,0.0003,0.0,0.0098,0.0007,0.0,1.4883,24.7251
2010-04-05 01:00,95,11.0605,0.0001,0.0003,0.0,0.0098,0.0007,0.0,1.4796,24.796
2010-04-05 02:00,95,10.8218,0.0001,0.0003,0.0,0.0097,0.0007,0.0,1.4705,24.8676
2010-04-05 03:00,95,10.6081,0.0001,0.0003,0.0,0.0097,0.0006,0.0,1.4622,24.931
2010-04-05 04:00,95,10.4609,0.0001,0.0003,0.0,0.0096,0.0006,0.0,1.4589,24.9768
2010-04-05 05:00,95,10.386,0.0001,0.0003,0.0,0.0096,0.0006,0.0,1.4595,25.0049
2010-04-05 06:00,95,10.3431,0.0001,0.0003,0.0,0.0095,0.0006,0.0,1.463,25.0196
2010-04-05 07:00,95,10.3131,0.0001,0.0003,0.0,0.0095,0.0006,0.0,1.469,25.0264
2010-04-05 08:00,95,10.2821,0.0001,0.0003,0.0,0.0094,0.0006,0.0,1.4763,25.0305
2010-04-05 09:00,95,10.2544,0.0001,0.0003,0.0,0.0094,0.0006,0.0,1.4862,25.0345
2010-04-05 10:00,95,10.2233,0.0001,0.0003,0.0,0.0093,0.0006,0.0,1.5005,25.0417
2010-04-05 11:00,95,10.1851,0.0001,0.0003,0.0,0.0093,0.0006,0.0,1.5194,25.0511
2010-04-05 12:00,95,10.1355,0.0001,0.0003,0.0,0.0093,0.0006,0.0,1.5394,25.0628
2010-04-05 13:00,95,10.0808,0.0001,0.0003,0.0,0.0093,0.0006,0.0,1.5568,25.0776
2010-04-05 14:00,95,10.0332,0.0001,0.0003,0.0,0.0092,0.0006,0.0,1.5731,25.0908
2010-04-05 15:00,95,9.9921,0.0001,0.0003,0.0,0.0092,0.0006,0.0,1.5885,25.1004
2010-04-05 16:00,95,9.9696,0.0001,0.0003,0.0,0.0092,0.0006,0.0,1.6,25.1024
2010-04-05 17:00,95,9.9554,0.0001,0.0003,0.0,0.0092,0.0006,0.0,1.6075,25.1016
2010-04-05 18:00,95,9.9512,0.0001,0.0003,0.0,0.0091,0.0006,0.0,1.6125,25.0986
2010-04-05 19:00,95,9.9529,0.0001,0.0003,0.0,0.0091,0.0006,0.0,1.616,25.0943
2010-04-05 20:00,95,9.9957,0.0001,0.0003,0.0,0.0091,0.0006,0.0,1.6196,25.0846
2010-04-05 21:00,95,10.0437,0.0001,0.0003,0.0,0.009,0.0006,0.0,1.6203,25.0735
2010-04-05 22:00,95,10.0886,0.0001,0.0003,0.0,0.0089,0.0006,0.0,1.6189,25.0621
2010-04-05 23:00,95,10.1257,0.0001,0.0003,0.0,0.0089,0.0006,0.0,1.617,25.0504
2010-04-06 00:00,96,10.1404,0.0001,0.0003,0.0,0.0088,0.0006,0.0,1.6151,25.0408
2010-04-06 01:00,96,10.1416,0.0001,0.0003,0.0,0.0087,0.0007,0.0,1.6143,25.0329
2010-04-06 02:00,96,10.1462,0.0001,0.0003,0.0,0.0087,0.0007,0.0,1.6158,25.0253
2010-04-06 03:00,96,10.1568,0.0001,0.0003,0.0,0.0087,0.0007,0.0,1.6188,25.0181
2010-04-06 04:00,96,10.1711,0.0001,0.0003,0.0,0.0087,0.0007,0.0,1.6234,25.0126
2010-04-06 05:00,96,10.1889,0.0001,0.0003,0.0,0.0087,0.0007,0.0,1.6282,25.0068
2010-04-06 06:00,96,10.2069,0.0001,0.0003,0.0,0.0087,0.0007,0.0,1.6321,24.9993
2010-04-06 07:00,96,10.2584,0.0001,0.0003,0.0,0.0087,0.0007,0.0,1.6375,24.9833
2010-04-06 08:00,96,10.3422,0.0001,0.0003,0.0,0.0087,0.0007,0.0,1.6455,24.9579
2010-04-06 09:00,96,10.4205,0.0001,0.0003,0.0,0.0087,0.0007,0.0,1.6568,24.9307
2010-04-06 10:00,96,10.4727,0.0001,0.0003,0.0,0.0087,0.0007,0.0,1.6715,24.9102
2010-04-06 11:00,96,10.4819,0.0001,0.0003,0.0,0.0086,0.0007,0.0,1.689,24.9067
2010-04-06 12:00,96,10.474,0.0001,0.0003,0.0,0.0086,0.0007,0.0,1.7087,24.9154
2010-04-06 13:00,96,10.4659,0.0001,0.0003,0.0,0.0085,0.0007,0.0,1.7288,24.9269
2010-04-06 14:00,96,10.4612,0.0001,0.0003,0.0,0.0085,0.0007,0.0,1.7482,24.9387
2010-04-06 15:00,96,10.4338,0.0001,0.0003,0.0,0.0084,0.0007,0.0,1.7645,24.9535
2010-04-06 16:00,96,10.3869,0.0001,0.0003,0.0,0.0084,0.0007,0.0,1.7756,24.9701
2010-04-06 17:00,96,10.3295,0.0001,0.0003,0.0,0.0084,0.0007,0.0,1.7825,24.9876
2010-04-06 18:00,96,10.2891,0.0001,0.0003,0.0,0.0085,0.0007,0.0,1.7875,25.0004
2010-04-06 19:00,96,10.274,0.0001,0.0003,0.0,0.0086,0.0007,0.0,1.7924,25.0045
2010-04-06 20:00,96,10.3153,0.0001,0.0003,0.0,0.0086,0.0007,0.0,1.8,24.9917
2010-04-06 21:00,96,10.4219,0.0001,0.0003,0.0,0.0086,0.0007,0.0,1.81,24.9656
2010-04-06 22:00,96,10.543,0.0001,0.0003,0.0,0.0085,0.0007,0.0,1.8185,24.9382
2010-04-06 23:00,96,10.6463,0.0001,0.0003,0.0,0.0085,0.0007,0.0,1.8263,24.9179
2010-04-07 00:00,97,10.6905,0.0001,0.0003,0.0,0.0084,0.0007,0.0,1.8344,24.9121
2010-04-07 01:00,97,10.673,0.0001,0.0003,0.0,0.0084,0.0007,0.0,1.8423,24.9177
2010-04-07 02:00,97,10.6283,0.0001,0.0003,0.0,0.0084,0.0007,0.0,1.8501,24.9285
2010-04-07 03:00,97,10.5968,0.0001,0.0003,0.0,0.0084,0.0007,0.0,1.8577,24.941
2010-04-07 04:00,97,10.5881,0.0001,0.0003,0.0,0.0084,0.0007,0.0,1.8658,24.9563
2010-04-07 05:00,97,10.5907,0.0001,0.0003,0.0,0.0085,0.0007,0.0,1.8738,24.9733
2010-04-07 06:00,97,10.5909,0.0001,0.0003,0.0,0.0085,0.0007,0.0,1.8819,24.9924
2010-04-07 07:00,97,10.5786,0.0001,0.0003,0.0,0.0085,0.0007,0.0,1.8905,25.0056
2010-04-07 08:00,97,10.5657,0.0001,0.0003,0.0,0.0085,0.0007,0.0,1.9019,25.0125
2010-04-07 09:00,97,10.5822,0.0001,0.0003,0.0,0.0085,0.0007,0.0,1.9177,25.0135
2010-04-07 10:00,97,10.6456,0.0001,0.0003,0.0,0.0085,0.0007,0.0,1.9366,25.0084
2010-04-07 11:00,97,10.7635,0.0001,0.0003,0.0,0.0084,0.0007,0.0,1.9571,24.9979
2010-04-07 12:00,97,10.9211,0.0001,0.0003,0.0,0.0084,0.0007,0.0,1.979,24.9844
2010-04-07 13:00,97,11.0989,0.0001,0.0003,0.0,0.0084,0.0007,0.0,2.0001,24.9737
2010-04-07 14:00,97,11.2474,0.0001,0.0003,0.0,0.0084,0.0007,0.0,2.0183,24.9695
2010-04-07 15:00,97,11.3116,0.0001,0.0003,0.0,0.0084,0.0007,0.0,2.0317,24.9736
2010-04-07 16:00,97,11.2549,0.0001,0.0003,0.0,0.0084,0.0007,0.0,2.0372,24.9887
2010-04-07 17:00,97,11.0553,0.0001,0.0003,0.0,0.0084,0.0007,0.0,2.0345,25.0181
2010-04-07 18:00,97,10.7155,0.0001,0.0003,0.0,0.0084,0.0007,0.0,2.0262,25.0634
2010-04-07 19:00,97,10.3855,0.0001,0.0003,0.0,0.0085,0.0007,0.0,2.0191,25.1099
2010-04-07 20:00,97,10.1781,0.0001,0.0003,0.0,0.0086,0.0007,0.0,2.0166,25.1427
2010-04-07 21:00,97,10.1308,0.0001,0.0003,0.0,0.0087,0.0006,0.0,2.0189,25.151
2010-04-07 22:00,97,10.2228,0.0001,0.0003,0.0,0.0087,0.0006,0.0,2.024,25.1399
2010-04-07 23:00,97,10.4053,0.0001,0.0003,0.0,0.0087,0.0007,0.0,2.0321,25.1165
2010-04-08 00:00,98,10.5707,0.0001,0.0003,0.0,0.0086,0.0007,0.0,2.0401,25.0939
2010-04-08 01:00,98,10.6779,0.0001,0.0003,0.0,0.0086,0.0007,0.0,2.0481,25.0723
2010-04-08 02:00,98,10.6706,0.0001,0.0003,0.0,0.0087,0.0007,0.0,2.0534,25.0601
2010-04-08 03:00,98,10.5419,0.0001,0.0003,0.0,0.0087,0.0007,0.0,2.0559,25.0596
2010-04-08 04:00,98,10.3701,0.0001,0.0003,0.0,0.0087,0.0007,0.0,2.0572,25.0659
2010-04-08 05:00,98,10.2615,0.0001,0.0003,0.0,0.0087,0.0007,0.0,2.06,25.0727
2010-04-08 06:00,98,10.1697,0.0001,0.0003,0.0,0.0088,0.0006,0.0,2.0644,25.0858
2010-04-08 07:00,98,9.9773,0.0001,0.0003,0.0,0.0088,0.0006,0.0,2.0681,25.1139
2010-04-08 08:00,98,9.7074,0.0001,0.0003,0.0,0.0088,0.0006,0.0,2.0736,25.1445
2010-04-08 09:00,98,9.45,0.0001,0.0003,0.0,0.0088,0.0006,0.0,2.0843,25.1656
2010-04-08 10:00,98,9.2286,0.0001,0.0003,0.0,0.0089,0.0006,0.0,2.0993,25.1796
2010-04-08 11:00,98,9.0476,0.0001,0.0003,0.0,0.0089,0.0006,0.0,2.1161,25.1917
2010-04-08 12:00,98,8.9009,0.0001,0.0003,0.0,0.0089,0.0006,0.0,2.1334,25.2031
2010-04-08 13:00,98,8.8414,0.0001,0.0003,0.0,0.009,0.0006,0.0,2.1489,25.2145
2010-04-08 14:00,98,8.8391,0.0001,0.0003,0.0,0.009,0.0006,0.0,2.1647,25.2251
2010-04-08 15:00,98,8.8368,0.0001,0.0003,0.0,0.009,0.0006,0.0,2.181,25.2344
2010-04-08 16:00,98,8.8433,0.0001,0.0003,0.0,0.0091,0.0006,0.0,2.1946,25.2389
2010-04-08 17:00,98,8.8574,0.0001,0.0003,0.0,0.0091,0.0006,0.0,2.2055,25.2375
2010-04-08 18:00,98,8.8304,0.0001,0.0003,0.0,0.0091,0.0006,0.0,2.2143,25.2341
2010-04-08 19:00,98,8.7448,0.0001,0.0003,0.0,0.0091,0.0006,0.0,2.2216,25.2301
2010-04-08 20:00,98,8.6614,0.0001,0.0003,0.0,0.0092,0.0006,0.0,2.2296,25.2231
2010-04-08 21:00,98,8.6571,0.0001,0.0003,0.0,0.0092,0.0006,0.0,2.2358,25.2123
2010-04-08 22:00,98,8.7685,0.0001,0.0003,0.0,0.0091,0.0006,0.0,2.2386,25.201
2010-04-08 23:00,98,8.898,0.0001,0.0003,0.0,0.009,0.0006,0.0,2.2327,25.1976
2010-04-09 00:00,99,9.0927,0.0001,0.0003,0.0,0.0088,0.0006,0.0,2.2247,25.194
2010-04-09 01:00,99,9.287,0.0001,0.0003,0.0,0.0086,0.0006,0.0,2.2198,25.1883
2010-04-09 02:00,99,9.4079,0.0001,0.0003,0.0,0.0085,0.0006,0.0,2.2203,25.1793
2010-04-09 03:00,99,9.4778,0.0001,0.0003,0.0,0.0085,0.0006,0.0,2.2267,25.1681
2010-04-09 04:00,99,9.4717,0.0001,0.0003,0.0,0.0085,0.0006,0.0,2.2352,25.1591
2010-04-09 05:00,99,9.4332,0.0001,0.0003,0.0,0.0085,0.0006,0.0,2.2429,25.1524
2010-04-09 06:00,99,9.3766,0.0001,0.0003,0.0,0.0085,0.0006,0.0,2.2497,25.1491
2010-04-09 07:00,99,9.3822,0.0001,0.0003,0.0,0.0085,0.0006,0.0,2.2578,25.1458
2010-04-09 08:00,99,9.5277,0.0001,0.0003,0.0,0.0085,0.0006,0.0,2.2675,25.1391
2010-04-09 09:00,99,9.813,0.0001,0.0003,0.0,0.0084,0.0006,0.0,2.279,25.1288
2010-04-09 10:00,99,10.2127,0.0001,0.0003,0.0,0.0083,0.0006,0.0,2.2944,25.1118
2010-04-09 11:00,99,10.6838,0.0001,0.0003,0.0,0.0083,0.0007,0.0,2.3174,25.0865
2010-04-09 12:00,99,11.0931,0.0001,0.0003,0.0,0.0083,0.0007,0.0,2.3455,25.0617
2010-04-09 13:00,99,11.3944,0.0001,0.0003,0.0,0.0083,0.0007,0.0,2.3751,25.0403
2010-04-09 14:00,99,11.6192,0.0001,0.0003,0.0,0.0083,0.0007,0.0,2.4037,25.0237
2010-04-09 15:00,99,11.8005,0.0001,0.0003,0.0,0.0083,0.0007,0.0,2.4278,25.0116
2010-04-09 16:00,99,11.9485,0.0001,0.0003,0.0,0.0084,0.0007,0.0,2.443,25.0043
2010-04-09 17:00,99,12.0845,0.0001,0.0003,0.0,0.0084,0.0007,0.0,2.4499,24.9998
2010-04-09 18:00,99,12.238,0.0001,0.0003,0.0,0.0084,0.0007,0.0,2.453,24.9921
2010-04-09 19:00,99,12.3954,0.0001,0.0003,0.0,0.0083,0.0007,0.0,2.4517,24.9823
2010-04-09 20:00,99,12.5716,0.0001,0.0003,0.0,0.0083,0.0007,0.0,2.4462,24.9706
2010-04-09 21:00,99,12.7555,0.0001,0.0003,0.0,0.0082,0.0007,0.0,2.4398,24.9569
2010-04-09 22:00,99,12.9029,0.0001,0.0003,0.0,0.0081,0.0007,0.0,2.434,24.9458
2010-04-09 23:00,99,13.025,0.0001,0.0003,0.0,0.0081,0.0007,0.0,2.43,24.9356
2010-04-10 00:00,100,13.1257,0.0001,0.0003,0.0,0.0081,0.0007,0.0,2.4275,24.9257
2010-04-10 01:00,100,13.2247,0.0001,0.0003,0.0,0.008,0.0007,0.0,2.4268,24.9152
2010-04-10 02:00,100,13.3103,0.0001,0.0003,0.0,0.008,0.0007,0.0,2.427,24.9052
2010-04-10 03:00,100,13.3677,0.0001,0.0003,0.0,0.0079,0.0007,0.0,2.4275,24.8965
2010-04-10 04:00,100,13.4071,0.0001,0.0003,0.0,0.0079,0.0007,0.0,2.4291,24.8872
2010-04-10 05:00,100,13.4424,0.0001,0.0003,0.0,0.0078,0.0007,0.0,2.4317,24.8764
2010-04-10 06:00,100,13.5048,0.0001,0.0003,0.0,0.0077,0.0007,0.0,2.4372,24.8652
2010-04-10 07:00,100,13.6796,0.0001,0.0003,0.0,0.0076,0.0007,0.0,2.4475,24.8514
2010-04-10 08:00,100,13.9581,0.0001,0.0003,0.0,0.0076,0.0007,0.0,2.4631,24.8342
2010-04-10 09:00,100,14.3159,0.0001,0.0003,0.0,0.0075,0.0007,0.0,2.4846,24.8135
2010-04-10 10:00,100,14.6848,0.0001,0.0003,0.0,0.0075,0.0007,0.0,2.5095,24.7943
2010-04-10 11:00,100,15.0338,0.0001,0.0003,0.0,0.0074,0.0007,0.0,2.537,24.7787
2010-04-10 12:00,100,15.4171,0.0001,0.0003,0.0,0.0074,0.0007,0.0,2.5681,24.7623
2010-04-10 13:00,100,15.7335,0.0001,0.0003,0.0,0.0075,0.0007,0.0,2.5999,24.7508
2010-04-10 14:00,100,15.9613,0.0001,0.0003,0.0,0.0075,0.0007,0.0,2.6288,24.7437
2010-04-10 15:00,100,16.0814,0.0001,0.0003,0.0,0.0076,0.0007,0.0,2.652,24.7401
2010-04-10 16:00,100,16.0539,0.0001,0.0003,0.0,0.0076,0.0007,0.0,2.6693,24.7409
2010-04-10 17:00,100,15.9827,0.0001,0.0003,0.0,0.0076,0.0007,0.0,2.6835,24.739
2010-04-10 18:00,100,15.8421,0.0001,0.0003,0.0,0.0076,0.0007,0.0,2.6979,24.7251
2010-04-10 19:00,100,15.6189,0.0001,0.0003,0.0,0.0076,0.0007,0.0,2.713,24.7015
2010-04-10 20:00,100,15.3677,0.0001,0.0003,0.0,0.0076,0.0007,0.0,2.7269,24.6792
2010-04-10 21:00,100,15.1019,0.0001,0.0003,0.0,0.0077,0.0007,0.0,2.735,24.674
2010-04-10 22:00,100,14.8672,0.0001,0.0003,0.0,0.0077,0.0007,0.0,2.7382,24.6899
2010-04-10 23:00,100,14.645,0.0001,0.0003,0.0,0.0078,0.0007,0.0,2.7426,24.7114
2010-04-11 00:00,101,14.379,0.0001,0.0003,0.0,0.0079,0.0007,0.0,2.7464,24.7376
2010-04-11 01:00,101,14.0631,0.0001,0.0003,0.0,0.0081,0.0007,0.0,2.7515,24.7632
2010-04-11 02:00,101,13.7199,0.0001,0.0003,0.0,0.0082,0.0007,0.0,2.7593,24.782
2010-04-11 03:00,101,13.392,0.0001,0.0003,0.0,0.0083,0.0007,0.0,2.7687,24.7914
2010-04-11 04:00,101,13.109,0.0001,0.0003,0.0,0.0083,0.0007,0.0,2.7781,24.7921
2010-04-11 05:00,101,12.858,0.0001,0.0003,0.0,0.0083,0.0007,0.0,2.7875,24.7854
2010-04-11 06:00,101,12.666,0.0001,0.0003,0.0,0.0082,0.0007,0.0,2.7987,24.7735
2010-04-11 07:00,101,12.5133,0.0001,0.0003,0.0,0.0082,0.0007,0.0,2.8123,24.7609
2010-04-11 08:00,101,12.3724,0.0001,0.0003,0.0,0.0081,0.0007,0.0,2.8282,24.7522
2010-04-11 09:00,101,12.2668,0.0001,0.0003,0.0,0.0081,0.0007,0.0,2.8467,24.7488
2010-04-11 10:00,101,12.2036,0.0001,0.0003,0.0,0.0081,0.0007,0.0,2.868,24.7492
2010-04-11 11:00,101,12.1868,0.0001,0.0003,0.0,0.008,0.0007,0.0,2.8921,24.7516
2010-04-11 12:00,101,12.2151,0.0001,0.0003,0.0,0.008,0.0007,0.0,2.9172,24.7526
2010-04-11 13:00,101,12.3159,0.0001,0.0003,0.0,0.008,0.0007,0.0,2.9407,24.7519
2010-04-11 14:00,101,12.4412,0.0001,0.0003,0.0,0.008,0.0007,0.0,2.9613,24.7518
2010-04-11 15:00,101,12.5394,0.0001,0.0003,0.0,0.008,0.0007,0.0,2.979,24.7516
2010-04-11 16:00,101,12.5922,0.0001,0.0003,0.0,0.0081,0.0007,0.0,2.9904,24.7544
2010-04-11 17:00,101,12.5931,0.0001,0.0003,0.0,0.0081,0.0007,0.0,2.9966,24.7622
2010-04-11 18:00,101,12.5302,0.0001,0.0003,0.0,0.0082,0.0007,0.0,2.9984,24.7758
2010-04-11 19:00,101,12.3891,0.0001,0.0003,0.0,0.0082,0.0007,0.0,2.9964,24.7975
2010-04-11 20:00,101,12.2043,0.0001,0.0003,0.0,0.0083,0.0007,0.0,2.992,24.8269
2010-04-11 21:00,101,11.9925,0.0001,0.0003,0.0,0.0084,0.0007,0.0,2.9858,24.8599
2010-04-11 22:00,101,11.7662,0.0001,0.0003,0.0,0.0085,0.0007,0.0,2.9788,24.8911
2010-04-11 23:00,101,11.5276,0.0001,0.0003,0.0,0.0085,0.0007,0.0,2.9704,24.9207
2010-04-12 00:00,102,11.2886,0.0001,0.0003,0.0,0.0086,0.0007,0.0,2.9625,24.9472
2010-04-12 01:00,102,11.0417,0.0001,0.0003,0.0,0.0086,0.0007,0.0,2.9545,24.9721
2010-04-12 02:00,102,10.8078,0.0001,0.0003,0.0,0.0087,0.0007,0.0,2.9484,24.991
2010-04-12 03:00,102,10.6171,0.0001,0.0003,0.0,0.0087,0.0007,0.0,2.9466,25.0007
2010-04-12 04:00,102,10.4634,0.0001,0.0003,0.0,0.0088,0.0007,0.0,2.9478,25.0043
2010-04-12 05:00,102,10.327,0.0001,0.0003,0.0,0.0088,0.0006,0.0,2.9497,25.0067
2010-04-12 06:00,102,10.173,0.0001,0.0003,0.0,0.0088,0.0006,0.0,2.9499,25.0141
2010-04-12 07:00,102,10.0356,0.0001,0.0003,0.0,0.0088,0.0006,0.0,2.9526,25.0226
2010-04-12 08:00,102,9.9335,0.0001,0.0003,0.0,0.0088,0.0006,0.0,2.9607,25.0291
2010-04-12 09:00,102,9.8736,0.0001,0.0003,0.0,0.0087,0.0006,0.0,2.9747,25.0323
2010-04-12 10:00,102,9.8523,0.0001,0.0003,0.0,0.0087,0.0006,0.0,2.9939,25.0323
2010-04-12 11:00,102,9.8335,0.0001,0.0003,0.0,0.0087,0.0006,0.0,3.0175,25.0329
2010-04-12 12:00,102,9.8033,0.0001,0.0003,0.0,0.0087,0.0006,0.0,3.0424,25.0354
2010-04-12 13:00,102,9.7983,0.0001,0.0003,0.0,0.0087,0.0006,0.0,3.0657,25.0386
2010-04-12 14:00,102,9.8509,0.0001,0.0003,0.0,0.0087,0.0006,0.0,3.0854,25.0394
2010-04-12 15:00,102,9.9597,0.0001,0.0003,0.0,0.0087,0.0006,0.0,3.1041,25.0328
2010-04-12 16:00,102,10.0743,0.0001,0.0003,0.0,0.0088,0.0006,0.0,3.1188,25.0234
2010-04-12 17:00,102,10.1693,0.0001,0.0003,0.0,0.0088,0.0006,0.0,3.1294,25.0135
2010-04-12 18:00,102,10.2035,0.0001,0.0003,0.0,0.0087,0.0006,0.0,3.1339,25.0084
2010-04-12 19:00,102,10.1698,0.0001,0.0003,0.0,0.0087,0.0006,0.0,3.1345,25.008
2010-04-12 20:00,102,10.1606,0.0001,0.0003,0.0,0.0086,0.0006,0.0,3.138,25.0063
2010-04-12 21:00,102,10.1633,0.0001,0.0003,0.0,0.0086,0.0007,0.0,3.1429,25.0039
2010-04-12 22:00,102,10.1687,0.0001,0.0003,0.0,0.0085,0.0007,0.0,3.1476,25.0005
2010-04-12 23:00,102,10.1592,0.0001,0.0003,0.0,0.0084,0.0007,0.0,3.1521,24.9964
2010-04-13 00:00,103,10.1281,0.0001,0.0003,0.0,0.0084,0.0007,0.0,3.1557,24.9928
2010-04-13 01:00,103,10.0933,0.0001,0.0003,0.0,0.0084,0.0007,0.0,3.1589,24.9889
2010-04-13 02:00,103,10.056,0.0001,0.0003,0.0,0.0083,0.0007,0.0,3.1619,24.9846
2010-04-13 03:00,103,10.0493,0.0001,0.0003,0.0,0.0083,0.0007,0.0,3.1664,24.9773
2010-04-13 04:00,103,10.0701,0.0001,0.0003,0.0,0.0083,0.0007,0.0,3.1709,24.9691
2010-04-13 05:00,103,10.1031,0.0001,0.0003,0.0,0.0082,0.0007,0.0,3.1736,24.9614
2010-04-13 06:00,103,10.1772,0.0001,0.0003,0.0,0.0081,0.0007,0.0,3.1777,24.9528
2010-04-13 07:00,103,10.2797,0.0001,0.0003,0.0,0.008,0.0007,0.0,3.1848,24.9441
2010-04-13 08:00,103,10.3587,0.0001,0.0003,0.0,0.008,0.0007,0.0,3.197,24.9386
2010-04-13 09:00,103,10.426,0.0001,0.0003,0.0,0.0079,0.0007,0.0,3.2154,24.9355
2010-04-13 10:00,103,10.5012,0.0001,0.0003,0.0,0.0079,0.0007,0.0,3.238,24.9332
2010-04-13 11:00,103,10.6085,0.0001,0.0003,0.0,0.008,0.0007,0.0,3.2669,24.9303
2010-04-13 12:00,103,10.7248,0.0001,0.0003,0.0,0.0081,0.0007,0.0,3.2989,24.9275
2010-04-13 13:00,103,10.9231,0.0001,0.0003,0.0,0.0082,0.0007,0.0,3.3302,24.9238
2010-04-13 14:00,103,11.1696,0.0001,0.0003,0.0,0.0084,0.0007,0.0,3.3619,24.9165
2010-04-13 15:00,103,11.3742,0.0001,0.0003,0.0,0.0085,0.0007,0.0,3.3915,24.9045
2010-04-13 16:00,103,11.5223,0.0001,0.0003,0.0,0.0085,0.0007,0.0,3.4182,24.8871
2010-04-13 17:00,103,11.6286,0.0001,0.0003,0.0,0.0085,0.0007,0.0,3.4444,24.8661
2010-04-13 18:00,103,11.6376,0.0001,0.0003,0.0,0.0085,0.0007,0.0,3.4659,24.8498
2010-04-13 19:00,103,11.4686,0.0001,0.0003,0.0,0.0085,0.0007,0.0,3.4805,24.8433
