datetime,day_of_year,Chlorophyll_a_ug_L,NH4_N_mg_L,NO3_N_mg_L,Phosphate_P_mg_L,DO_mg_L,TotalN_mg_L,TotalP_mg_L,Temperature_degC,Salinity_psu
2010-09-03 12:00,246,7.379,0.0003,0.0,0.0001,0.0005,0.0006,0.0002,22.1804,26.1784
2010-09-04 12:00,247,11.1976,0.0002,0.0,0.0001,0.0012,0.0007,0.0002,21.7549,25.8379
2010-09-05 12:00,248,12.5437,0.0002,0.0,0.0001,0.0012,0.0007,0.0002,21.487,25.7448
2010-09-06 12:00,249,11.2654,0.0003,0.0,0.0001,0.0009,0.0007,0.0002,21.5338,25.8831
2010-09-07 12:00,250,10.5616,0.0003,0.0,0.0002,0.0006,0.0007,0.0002,21.5806,25.9209
2010-09-08 12:00,251,16.0573,0.0001,0.0,0.0001,0.0034,0.0006,0.0001,20.2705,25.3932
2010-09-09 12:00,252,15.1674,0.0001,0.0,0.0001,0.0038,0.0005,0.0001,19.8967,25.607
2010-09-10 12:00,253,7.0053,0.0001,0.0001,0.0001,0.0035,0.0004,0.0001,19.7175,26.603
2010-09-11 12:00,254,6.5686,0.0001,0.0001,0.0001,0.0024,0.0005,0.0001,19.655,27.1034
2010-09-12 12:00,255,5.9659,0.0002,0.0,0.0001,0.0019,0.0005,0.0001,19.6779,27.0817
2010-09-13 12:00,256,4.3887,0.0001,0.0001,0.0001,0.0023,0.0005,0.0001,19.6284,27.3067
2010-09-14 12:00,257,3.9442,0.0002,0.0001,0.0001,0.0017,0.0005,0.0001,19.6738,27.5592
2010-09-15 12:00,258,4.9968,0.0002,0.0001,0.0001,0.0015,0.0005,0.0001,19.7154,27.5683
2010-09-16 12:00,259,3.2008,0.0002,0.0001,0.0001,0.0002,0.0006,0.0001,19.8936,27.1117
2010-09-17 12:00,260,2.9746,0.0003,0.0,0.0001,0.0003,0.0006,0.0002,19.8612,26.5564
2010-09-18 12:00,261,9.5843,0.0002,0.0,0.0001,0.0007,0.0007,0.0002,18.6234,25.5275
2010-09-19 12:00,262,15.989,0.0001,0.0,0.0001,0.0054,0.0005,0.0001,17.0843,24.7737
2010-09-20 12:00,263,9.3911,0.0002,0.0001,0.0001,0.003,0.0006,0.0001,17.8193,25.7876
2010-09-21 12:00,264,14.4768,0.0001,0.0,0.0001,0.0051,0.0005,0.0001,17.4704,25.4888
2010-09-22 12:00,265,11.2197,0.0002,0.0001,0.0001,0.0022,0.0006,0.0001,17.758,25.7505
2010-09-23 12:00,266,5.5497,0.0002,0.0001,0.0001,0.0011,0.0007,0.0002,17.1529,25.2748
2010-09-24 12:00,267,10.9491,0.0001,0.0001,0.0001,0.0033,0.0006,0.0001,16.7891,25.3654
2010-09-25 12:00,268,6.6249,0.0001,0.0001,0.0001,0.0027,0.0005,0.0001,17.747,26.3441
2010-09-26 12:00,269,4.2408,0.0001,0.0001,0.0001,0.0036,0.0004,0.0001,17.7467,26.6198
2010-09-27 12:00,270,7.0624,0.0001,0.0001,0.0001,0.0043,0.0005,0.0001,17.2511,26.1391
2010-09-28 12:00,271,8.1034,0.0001,0.0001,0.0001,0.0051,0.0005,0.0001,16.3928,25.7392
2010-09-29 12:00,272,5.7784,0.0001,0.0001,0.0001,0.004,0.0005,0.0001,16.3742,25.5822
2010-09-30 12:00,273,6.6348,0.0001,0.0001,0.0001,0.0041,0.0004,0.0001,16.7151,26.0168
2010-10-01 12:00,274,5.6562,0.0002,0.0001,0.0001,0.0023,0.0005,0.0001,16.8313,26.1752
2010-10-02 12:00,275,10.96,0.0001,0.0001,0.0001,0.0043,0.0005,0.0001,15.4408,26.346
2010-10-03 12:00,276,9.7238,0.0001,0.0002,0.0001,0.0059,0.0005,0.0001,14.7636,25.4447
2010-10-04 12:00,277,9.1132,0.0001,0.0002,0.0001,0.0067,0.0006,0.0001,14.5753,25.2288
2010-10-05 12:00,278,11.8302,0.0001,0.0002,0.0001,0.0072,0.0006,0.0001,14.0441,24.9811
2010-10-06 12:00,279,7.2866,0.0001,0.0002,0.0001,0.0053,0.0005,0.0001,14.4713,26.0914
2010-10-07 12:00,280,4.8655,0.0001,0.0001,0.0001,0.0049,0.0004,0.0001,14.5141,27.4675
2010-10-08 12:00,281,5.0998,0.0001,0.0001,0.0,0.0052,0.0003,0.0001,14.3145,27.7813
2010-10-09 12:00,282,4.5681,0.0001,0.0,0.0,0.0047,0.0003,0.0001,14.08,27.8152
2010-10-10 12:00,283,5.594,0.0001,0.0001,0.0001,0.0039,0.0004,0.0001,14.0674,27.7257
2010-10-11 12:00,284,6.194,0.0001,0.0001,0.0001,0.0032,0.0004,0.0001,14.1443,27.7018
2010-10-12 12:00,285,6.5817,0.0001,0.0001,0.0001,0.0029,0.0004,0.0001,14.2185,27.6837
2010-10-13 12:00,286,6.6575,0.0002,0.0001,0.0001,0.0022,0.0005,0.0001,14.222,27.6803
2010-10-14 12:00,287,7.7752,0.0001,0.0001,0.0001,0.0032,0.0004,0.0001,14.1126,27.6708
2010-10-15 12:00,288,8.264,0.0001,0.0001,0.0001,0.0023,0.0005,0.0001,14.1644,27.6304
2010-10-16 12:00,289,8.4973,0.0002,0.0001,0.0001,0.0023,0.0005,0.0001,14.0214,27.6698
2010-10-17 12:00,290,7.8445,0.0002,0.0001,0.0001,0.0022,0.0005,0.0001,13.8968,27.6876
2010-10-18 12:00,291,4.9265,0.0003,0.0001,0.0001,0.0005,0.0006,0.0001,14.4683,27.4844
2010-10-19 12:00,292,12.2533,0.0002,0.0002,0.0001,0.0027,0.0007,0.0001,13.5503,26.8988
2010-10-20 12:00,293,11.0629,0.0001,0.0001,0.0001,0.0038,0.0005,0.0001,12.9108,27.0705
2010-10-21 12:00,294,8.39,0.0001,0.0001,0.0001,0.0035,0.0005,0.0001,13.1311,27.167
2010-10-22 12:00,295,9.7027,0.0002,0.0001,0.0001,0.0018,0.0006,0.0001,13.174,26.9677
2010-10-23 12:00,296,10.3656,0.0002,0.0002,0.0001,0.0017,0.0007,0.0001,12.6858,26.7038
2010-10-24 12:00,297,10.4733,0.0001,0.0001,0.0,0.0056,0.0005,0.0001,11.4735,26.4554
2010-10-25 12:00,298,7.6567,0.0002,0.0001,0.0001,0.0021,0.0006,0.0001,12.3566,26.7699
2010-10-26 12:00,299,7.3332,0.0002,0.0002,0.0001,0.0022,0.0007,0.0001,12.0439,26.5428
2010-10-27 12:00,300,7.1959,0.0001,0.0001,0.0,0.0069,0.0005,0.0001,9.7057,25.9046
2010-10-28 12:00,301,6.7538,0.0001,0.0001,0.0,0.0062,0.0005,0.0001,9.5739,25.8333
2010-10-29 12:00,302,6.6525,0.0001,0.0002,0.0,0.0059,0.0006,0.0001,9.3969,25.692
2010-10-30 12:00,303,4.6264,0.0001,0.0002,0.0,0.0089,0.0005,0.0,7.0779,24.7817
2010-10-31 12:00,304,4.349,0.0001,0.0002,0.0,0.0073,0.0005,0.0001,8.6179,25.2782
2010-11-01 12:00,305,2.8193,0.0001,0.0001,0.0,0.0061,0.0005,0.0001,9.697,26.1538
2010-11-02 12:00,306,2.6278,0.0001,0.0001,0.0,0.0067,0.0004,0.0001,9.1298,26.2133
2010-11-03 12:00,307,2.7394,0.0001,0.0001,0.0,0.0068,0.0004,0.0001,8.8627,26.0478
2010-11-04 12:00,308,2.4335,0.0001,0.0002,0.0,0.0063,0.0005,0.0001,8.7519,25.8163
2010-11-05 12:00,309,1.5756,0.0001,0.0001,0.0,0.0078,0.0003,0.0001,8.4075,26.8972
2010-11-06 12:00,310,1.5733,0.0001,0.0001,0.0,0.0078,0.0003,0.0001,8.5228,27.2797
2010-11-07 12:00,311,1.453,0.0001,0.0001,0.0001,0.0073,0.0003,0.0001,8.5087,27.1866
2010-11-08 12:00,312,1.4214,0.0001,0.0001,0.0001,0.007,0.0003,0.0001,8.5129,27.2737
2010-11-09 12:00,313,2.1652,0.0001,0.0001,0.0001,0.0078,0.0003,0.0001,8.2949,26.8906
2010-11-10 12:00,314,1.7489,0.0001,0.0001,0.0001,0.0073,0.0004,0.0001,7.7231,26.4729
2010-11-11 12:00,315,1.6729,0.0001,0.0001,0.0001,0.0061,0.0004,0.0001,8.196,26.7774
2010-11-12 12:00,316,1.2821,0.0001,0.0002,0.0001,0.0066,0.0005,0.0001,7.0121,25.8816
2010-11-13 12:00,317,1.1748,0.0001,0.0002,0.0001,0.0067,0.0006,0.0001,7.3006,25.8504
2010-11-14 12:00,318,0.6596,0.0001,0.0004,0.0001,0.0069,0.0007,0.0001,5.3415,24.7489
2010-11-15 12:00,319,0.9831,0.0001,0.0003,0.0001,0.0083,0.0006,0.0001,6.0948,25.2766
2010-11-16 12:00,320,1.0158,0.0001,0.0002,0.0001,0.0078,0.0005,0.0001,7.0113,26.3826
2010-11-17 12:00,321,0.9322,0.0001,0.0001,0.0001,0.0077,0.0004,0.0001,7.1142,27.1438
2010-11-18 12:00,322,0.9146,0.0001,0.0002,0.0001,0.008,0.0004,0.0001,6.7006,26.9078
2010-11-19 12:00,323,0.8177,0.0001,0.0003,0.0001,0.0084,0.0006,0.0001,5.8169,25.9275
2010-11-20 12:00,324,0.6675,0.0001,0.0003,0.0001,0.0081,0.0006,0.0001,5.9507,26.1818
2010-11-21 12:00,325,0.5607,0.0001,0.0002,0.0001,0.0062,0.0005,0.0001,6.6426,26.7346
2010-11-22 12:00,326,0.4252,0.0001,0.0003,0.0001,0.0072,0.0006,0.0001,5.7366,25.9319
2010-11-23 12:00,327,0.2928,0.0001,0.0005,0.0001,0.0095,0.0008,0.0001,4.0407,24.5392
2010-11-24 12:00,328,0.285,0.0001,0.0004,0.0001,0.0098,0.0007,0.0001,3.9272,24.7811
2010-11-25 12:00,329,0.215,0.0001,0.0005,0.0001,0.0097,0.0007,0.0001,3.5758,24.5681
2010-11-26 12:00,330,0.494,0.0001,0.0004,0.0001,0.0092,0.0006,0.0001,3.1938,24.4866
2010-11-27 12:00,331,0.3809,0.0001,0.0003,0.0,0.009,0.0005,0.0001,3.7754,25.682
2010-11-28 12:00,332,0.3326,0.0,0.0003,0.0,0.0099,0.0005,0.0001,2.8686,25.4975
2010-11-29 12:00,333,0.2552,0.0001,0.0003,0.0001,0.0102,0.0006,0.0001,2.4162,25.1894
2010-11-30 12:00,334,0.2403,0.0001,0.0003,0.0,0.01,0.0006,0.0001,2.5775,25.5033
2010-12-01 12:00,335,0.1345,0.0001,0.0004,0.0001,0.01,0.0007,0.0001,1.4635,24.9892
2010-12-02 12:00,336,0.1181,0.0001,0.0004,0.0001,0.0101,0.0007,0.0001,1.0723,24.8152
2010-12-03 12:00,337,0.1565,0.0001,0.0004,0.0001,0.0092,0.0006,0.0001,2.0704,25.3456
2010-12-04 12:00,338,0.1416,0.0001,0.0004,0.0001,0.0087,0.0007,0.0001,1.888,25.2115
2010-12-05 12:00,339,0.105,0.0001,0.0004,0.0001,0.0092,0.0007,0.0001,0.8814,24.9536
2010-12-06 12:00,340,0.1056,0.0001,0.0004,0.0001,0.0085,0.0007,0.0001,1.0344,24.9751
2010-12-07 12:00,341,0.1026,0.0001,0.0004,0.0001,0.0079,0.0007,0.0001,1.0313,24.9616
2010-12-08 12:00,342,0.1334,0.0001,0.0003,0.0,0.009,0.0005,0.0001,2.1265,26.2622
2010-12-09 12:00,343,0.1484,0.0,0.0002,0.0,0.0096,0.0004,0.0,1.7718,26.6748
2010-12-10 12:00,344,0.1419,0.0001,0.0002,0.0,0.0091,0.0005,0.0,1.5933,26.5071
2010-12-11 12:00,345,0.0882,0.0001,0.0003,0.0,0.0095,0.0006,0.0001,0.9536,25.6552
2010-12-12 12:00,346,0.0756,0.0001,0.0003,0.0,0.0093,0.0006,0.0001,0.9662,25.7161
2010-12-13 12:00,347,0.0537,0.0001,0.0004,0.0001,0.0092,0.0006,0.0001,0.7508,25.5598
2010-12-14 12:00,348,0.1294,0.0001,0.0003,0.0,0.0096,0.0006,0.0001,0.6179,25.6096
2010-12-15 12:00,349,0.124,0.0001,0.0004,0.0,0.0094,0.0006,0.0001,0.4827,25.4896
2010-12-16 12:00,350,0.0646,0.0001,0.0004,0.0001,0.009,0.0007,0.0001,0.2162,25.1048
2010-12-17 12:00,351,0.0649,0.0001,0.0004,0.0001,0.0089,0.0008,0.0001,0.0033,24.9059
2010-12-18 12:00,352,0.0681,0.0001,0.0005,0.0001,0.0091,0.0008,0.0001,-0.0915,24.8131
2010-12-19 12:00,353,0.1113,0.0,0.0004,0.0,0.0107,0.0007,0.0,-0.3589,24.9324
2010-12-20 12:00,354,0.1153,0.0,0.0004,0.0,0.0103,0.0006,0.0,-0.3203,25.2157
2010-12-21 12:00,355,0.1034,0.0001,0.0004,0.0,0.0098,0.0006,0.0,-0.3358,25.1573
2010-12-22 12:00,356,0.0937,0.0001,0.0004,0.0,0.0094,0.0007,0.0,-0.3332,25.1633
2010-12-23 12:00,357,0.0846,0.0001,0.0004,0.0,0.0098,0.0006,0.0,0.0737,25.5193
2010-12-24 12:00,358,0.0712,0.0,0.0003,0.0,0.0105,0.0006,0.0,-0.212,25.681
2010-12-25 12:00,359,0.0779,0.0001,0.0004,0.0,0.0101,0.0006,0.0,-0.4571,25.3027
2010-12-26 12:00,360,0.0671,0.0001,0.0003,0.0,0.0093,0.0006,0.0,-0.2569,25.5646
2010-12-27 12:00,361,0.0638,0.0001,0.0004,0.0,0.0087,0.0006,0.0,-0.2763,25.3783
2010-12-28 12:00,362,0.0596,0.0001,0.0004,0.0,0.0088,0.0007,0.0,-0.3377,25.191
2010-12-29 12:00,363,0.0559,0.0001,0.0004,0.0,0.0088,0.0007,0.0,-0.4342,25.1757
2010-12-30 12:00,364,0.063,0.0001,0.0004,0.0,0.0097,0.0006,0.0,-0.4335,25.4946
2010-12-31 12:00,365,0.059,0.0001,0.0004,0.0,0.0096,0.0006,0.0,-0.5536,25.3833
